CAMPAIGN_NAME,IPADDRESS,CAMPAIGN_ID,TIMESTAMP,TOUCH_GROUPS,TOUCHS_IP,CONV_VAL,OUTCOME_VAL,OUTCOME,IP_FREQ,CLUSTER
Heist,104.28.97.28,tm47uvl,01/02/2023 09:29,3219,29098,0.11062616,3.44E-05,1,29098,1
Heist,104.28.111.144,z8p7tby,01/02/2023 09:43,11,613,0.017944535,0.001631321,1,613,3
Heist,104.28.103.30,tm47uvl,01/02/2023 09:38,577,2612,0.220903522,0.000382848,1,2612,11
Heist,172.226.3.5,93vwe57,01/02/2023 06:50,5,211,0.023696682,0.004739336,1,211,1
Heist,104.28.97.18,v6sbjb7,01/02/2023 06:46,2989,24189,0.123568564,4.13E-05,1,24189,1
Heist,172.226.7.11,tm47uvl,01/02/2023 07:58,142,1242,0.114331723,0.000805153,1,1242,5
Heist,104.28.56.6,zvcpd1t,01/02/2023 06:35,180,3575,0.05034965,0.00027972,1,3575,1
Heist,174.210.225.15,tm47uvl,01/02/2023 07:51,0,0,0,0,0,1,1
Heist,104.28.79.181,v6sbjb7,01/02/2023 07:57,300,1343,0.223380491,0.000744602,1,1343,1
Heist,104.28.111.176,v6sbjb7,01/02/2023 06:51,376,1594,0.235884567,0.000627353,1,1594,1
Heist,140.248.0.1,tm47uvl,01/02/2023 07:39,3630,32101,0.113080589,3.12E-05,1,32101,1
Heist,172.225.251.45,93vwe57,01/02/2023 07:30,3,89,0.033707865,0.011235955,1,89,2
Heist,174.246.193.29,cd5xb42,01/02/2023 06:49,1,4,0.25,0.25,1,4,3
Heist,104.28.97.20,tm47uvl,01/02/2023 06:46,3069,26448,0.11603902,3.78E-05,1,26448,8
Heist,174.203.131.159,q830a1j,01/02/2023 06:44,2,4,0.5,0.25,1,4,3
Heist,140.248.30.0,v6sbjb7,01/02/2023 02:45,2705,8283,0.326572498,0.000120729,1,8283,5
Heist,104.28.116.84,tm47uvl,01/02/2023 06:49,1320,4362,0.30261348,0.000229253,1,4362,3
Heist,172.58.227.191,w4f8o7k,01/02/2023 06:46,0,0,0,0,0,4,1
Heist,107.77.220.36,tm47uvl,01/02/2023 06:45,1,8,0.125,0.125,1,8,9
Heist,166.181.250.39,fb0dolj,01/02/2023 06:41,1,6,0.166666667,0.166666667,1,6,12
Heist,104.28.123.113,v6sbjb7,01/02/2023 02:39,596,2165,0.275288684,0.000461894,1,2165,5
Heist,172.58.109.26,tm47uvl,01/02/2023 06:41,5,12,0.416666667,0.083333333,1,12,1
Heist,64.223.128.102,fb0dolj,01/02/2023 07:33,0,0,0,0,0,60,1
Heist,104.28.103.24,tm47uvl,01/02/2023 07:29,1035,4887,0.211786372,0.000204625,1,4887,1
Heist,104.28.77.149,v6sbjb7,01/02/2023 02:43,689,11114,0.061993882,9.00E-05,1,11114,2
Heist,104.28.57.232,v6sbjb7,01/02/2023 07:52,499,2773,0.179949513,0.00036062,1,2773,3
Heist,104.28.48.135,93vwe57,01/02/2023 06:35,1,54,0.018518519,0.018518519,1,54,1
Heist,104.28.79.171,93vwe57,01/02/2023 08:03,62,1111,0.055805581,0.00090009,1,1111,5
Heist,104.28.97.18,v6sbjb7,01/02/2023 02:07,2989,24189,0.123568564,4.13E-05,1,24189,1
Heist,104.28.48.221,v6sbjb7,01/02/2023 08:02,1127,3851,0.292651259,0.000259673,1,3851,9
Heist,104.28.97.19,v6sbjb7,01/02/2023 08:01,2404,21156,0.113632067,4.73E-05,1,21156,4
Heist,104.28.116.102,z8p7tby,01/02/2023 07:31,35,2699,0.012967766,0.000370508,1,2699,1
Heist,104.28.39.162,tm47uvl,01/02/2023 06:36,596,2661,0.223975949,0.000375799,1,2661,1
Heist,104.28.104.25,v6sbjb7,01/02/2023 02:20,360,1404,0.256410256,0.000712251,1,1404,3
Heist,104.28.32.190,zvcpd1t,01/02/2023 07:22,21,798,0.026315789,0.001253133,1,798,2
Heist,172.225.20.14,v6sbjb7,01/02/2023 06:49,55,167,0.329341317,0.005988024,1,167,1
Heist,24.144.188.214,z8p7tby,01/02/2023 06:50,0,0,0,0,0,8,1
Heist,107.77.235.231,tm47uvl,01/02/2023 07:58,2,85,0.023529412,0.011764706,1,85,6
Heist,107.77.232.43,q9nymop,01/02/2023 06:45,0,0,0,0,0,78,6
Heist,172.226.6.4,tm47uvl,01/02/2023 06:58,73,522,0.139846743,0.001915709,1,522,3
Heist,104.28.55.231,v6sbjb7,01/02/2023 02:23,2025,28060,0.072166785,3.56E-05,1,28060,1
Heist,104.28.103.19,tm47uvl,01/02/2023 06:51,957,14094,0.067901235,7.10E-05,1,14094,5
Heist,172.58.4.170,q830a1j,01/02/2023 06:37,0,0,0,0,0,9,2
Heist,104.28.110.105,zvcpd1t,01/02/2023 07:59,52,2744,0.018950437,0.000364431,1,2744,1
Heist,104.28.124.101,v6sbjb7,01/02/2023 02:44,168,1032,0.162790698,0.000968992,1,1032,1
Heist,75.97.253.25,yc0zo5r,01/02/2023 07:40,0,0,0,0,0,7,6
Heist,104.28.123.166,tm47uvl,01/02/2023 07:52,18,262,0.06870229,0.003816794,1,262,2
Heist,172.225.88.185,v6sbjb7,01/02/2023 06:45,87,293,0.296928328,0.003412969,1,293,12
Heist,172.225.89.21,v6sbjb7,01/02/2023 02:01,41,158,0.259493671,0.006329114,1,158,3
Heist,104.218.65.142,93vwe57,01/02/2023 06:43,0,0,0,0,0,9,3
Heist,107.77.208.122,w4f8o7k,01/02/2023 06:43,1,78,0.012820513,0.012820513,1,78,5
Heist,104.28.39.161,tm47uvl,01/02/2023 06:42,630,2069,0.304494925,0.000483325,1,2069,2
Heist,172.226.194.11,v6sbjb7,01/02/2023 02:01,0,0,0,0,0,411,3
Heist,172.225.80.224,v6sbjb7,01/02/2023 02:02,41,192,0.213541667,0.005208333,1,192,1
Heist,67.197.156.58,q830a1j,01/02/2023 06:58,1,3,0.333333333,0.333333333,1,3,1
Heist,172.225.88.141,zvcpd1t,01/02/2023 06:52,37,267,0.138576779,0.003745318,1,267,3
Heist,107.77.235.82,likry89,01/02/2023 02:07,0,0,0,0,0,32,6
Heist,172.225.248.128,jux9iqz,01/02/2023 06:40,1,121,0.008264463,0.008264463,1,121,6
Heist,47.208.93.93,w4f8o7k,01/02/2023 06:41,0,0,0,0,0,1,1
Heist,104.28.97.22,v6sbjb7,01/02/2023 06:38,2184,19588,0.111496835,5.11E-05,1,19588,9
Heist,172.225.198.38,v6sbjb7,01/02/2023 06:44,180,1714,0.105017503,0.000583431,1,1714,2
Heist,172.225.80.217,v6sbjb7,01/02/2023 06:48,81,337,0.240356083,0.002967359,1,337,2
Heist,146.75.146.0,tm47uvl,01/02/2023 06:45,2261,5637,0.401099876,0.000177399,1,5637,6
Heist,104.28.85.121,v6sbjb7,01/02/2023 06:44,357,1610,0.22173913,0.000621118,1,1610,4
Heist,172.56.89.124,g8bja0v,01/02/2023 06:43,0,0,0,0,0,13,1
Heist,172.226.170.24,v6sbjb7,01/02/2023 02:10,245,484,0.506198347,0.002066116,1,484,5
Heist,172.225.24.3,v6sbjb7,01/02/2023 06:40,347,2685,0.129236499,0.000372439,1,2685,2
Heist,12.218.197.1,v6sbjb7,01/02/2023 06:40,0,0,0,0,0,278,3
Heist,104.28.97.28,v6sbjb7,01/02/2023 02:04,3510,29098,0.120626847,3.44E-05,1,29098,1
Heist,104.28.39.131,v6sbjb7,01/02/2023 06:48,2039,27224,0.07489715,3.67E-05,1,27224,1
Heist,107.77.235.136,cd5xb42,01/02/2023 06:41,0,0,0,0,0,76,8
Heist,146.75.154.1,tm47uvl,01/02/2023 06:46,1477,3994,0.369804707,0.000250376,1,3994,2
Heist,172.225.24.44,tm47uvl,01/02/2023 06:43,88,402,0.218905473,0.002487562,1,402,2
Heist,107.77.205.169,z8p7tby,01/02/2023 06:45,0,0,0,0,0,30,8
Heist,172.58.109.83,93vwe57,01/02/2023 07:43,0,0,0,0,0,55,1
Heist,172.226.18.17,likry89,01/02/2023 02:42,1,21,0.047619048,0.047619048,1,21,5
Heist,172.226.7.9,v6sbjb7,01/02/2023 02:44,167,553,0.30198915,0.001808318,1,553,1
Heist,107.77.195.65,93vwe57,01/02/2023 06:47,0,0,0,0,0,37,3
Heist,172.226.6.30,zvcpd1t,01/02/2023 07:43,32,1036,0.030888031,0.000965251,1,1036,9
Heist,104.28.104.18,v6sbjb7,01/02/2023 06:44,442,2213,0.199728875,0.000451875,1,2213,12
Heist,104.28.57.235,v6sbjb7,01/02/2023 02:08,734,2422,0.303055326,0.000412882,1,2422,1
Heist,104.28.116.98,v6sbjb7,01/02/2023 06:58,880,3414,0.257762156,0.000292912,1,3414,5
Heist,172.225.80.192,zvcpd1t,01/02/2023 06:47,33,983,0.033570702,0.001017294,1,983,9
Heist,172.58.128.225,q830a1j,01/02/2023 06:45,0,0,0,0,0,11,3
Heist,172.226.170.35,v6sbjb7,01/02/2023 02:19,276,629,0.438791733,0.001589825,1,629,1
Heist,172.225.89.27,cd5xb42,01/02/2023 06:48,4,54,0.074074074,0.018518519,1,54,13
Heist,47.202.112.194,g8bja0v,01/02/2023 06:44,0,0,0,0,0,2,2
Heist,172.225.12.207,v6sbjb7,01/02/2023 07:51,5,20,0.25,0.05,1,20,2
Heist,172.225.89.42,v6sbjb7,01/02/2023 06:35,21,61,0.344262295,0.016393443,1,61,1
Heist,104.28.57.240,tm47uvl,01/02/2023 08:05,932,9999,0.093209321,0.00010001,1,9999,6
Heist,172.58.227.131,q830a1j,01/02/2023 06:55,0,0,0,0,0,8,2
Heist,172.226.7.0,v6sbjb7,01/02/2023 06:55,68,288,0.236111111,0.003472222,1,288,6
Heist,104.28.110.82,tm47uvl,01/02/2023 06:42,2481,6954,0.35677308,0.000143802,1,6954,1
Heist,166.181.82.45,tm47uvl,01/02/2023 06:50,0,0,0,0,0,34,1
Heist,104.28.123.91,tm47uvl,01/02/2023 06:50,598,2332,0.256432247,0.000428816,1,2332,6
Heist,172.58.203.85,q830a1j,01/02/2023 06:43,0,0,0,0,0,26,1
Heist,161.69.116.11,v6sbjb7,01/02/2023 07:17,116,642,0.180685358,0.001557632,1,642,9
Heist,172.58.59.7,w4f8o7k,01/02/2023 08:03,3,5,0.6,0.2,1,5,1
Heist,146.75.164.1,tm47uvl,01/02/2023 07:23,2467,6691,0.36870423,0.000149454,1,6691,1
Heist,104.28.50.129,tm47uvl,01/02/2023 08:00,14,79,0.17721519,0.012658228,1,79,5
Heist,104.28.97.20,v6sbjb7,01/02/2023 02:30,3120,26448,0.117967332,3.78E-05,1,26448,8
Heist,104.28.58.8,tm47uvl,01/02/2023 07:21,713,2946,0.242023082,0.000339443,1,2946,1
Heist,104.28.116.100,tm47uvl,01/02/2023 07:18,1057,6419,0.164667394,0.000155788,1,6419,1
Heist,172.225.198.58,v6sbjb7,01/02/2023 02:03,117,403,0.290322581,0.00248139,1,403,9
Heist,104.28.39.133,tm47uvl,01/02/2023 06:46,757,2800,0.270357143,0.000357143,1,2800,2
Heist,107.77.229.161,tm47uvl,01/02/2023 06:41,0,0,0,0,0,88,1
Heist,172.58.123.166,w4f8o7k,01/02/2023 06:53,0,0,0,0,0,29,3
Heist,104.28.39.133,cd5xb42,01/02/2023 07:56,102,2800,0.036428571,0.000357143,1,2800,2
Heist,172.225.24.40,v6sbjb7,01/02/2023 02:01,312,1121,0.278322926,0.000892061,1,1121,2
Heist,172.225.132.185,v6sbjb7,01/02/2023 08:04,64,333,0.192192192,0.003003003,1,333,3
Heist,146.75.248.1,tm47uvl,01/02/2023 08:08,2394,7720,0.310103627,0.000129534,1,7720,1
Heist,104.28.55.231,v6sbjb7,01/02/2023 06:41,2025,28060,0.072166785,3.56E-05,1,28060,1
Heist,172.225.24.40,v6sbjb7,01/02/2023 02:06,312,1121,0.278322926,0.000892061,1,1121,2
Heist,96.8.168.2,z8p7tby,01/02/2023 06:53,0,0,0,0,0,2,1
Heist,104.28.55.245,tm47uvl,01/02/2023 06:40,563,2029,0.277476589,0.000492854,1,2029,1
Heist,172.58.122.163,w4f8o7k,01/02/2023 06:52,0,0,0,0,0,19,6
Heist,104.28.39.139,rrli61c,01/02/2023 01:52,2,2551,0.000784006,0.000392003,1,2551,6
Heist,104.28.103.20,v6sbjb7,01/02/2023 06:54,1164,15079,0.077193448,6.63E-05,1,15079,2
Heist,24.144.227.63,w4f8o7k,01/02/2023 06:40,0,0,0,0,0,8,5
Heist,174.31.249.141,q830a1j,01/02/2023 06:56,0,0,0,0,0,3,1
Heist,104.28.124.92,v6sbjb7,01/02/2023 06:48,218,831,0.262334537,0.001203369,1,831,3
Heist,146.75.252.0,tm47uvl,01/02/2023 02:08,736,2511,0.293110315,0.000398248,1,2511,2
Heist,104.28.56.5,v6sbjb7,01/02/2023 02:04,1071,3834,0.279342723,0.000260824,1,3834,2
Heist,172.58.122.238,tm47uvl,01/02/2023 06:51,0,0,0,0,0,24,1
Heist,104.28.39.142,v6sbjb7,01/02/2023 02:26,1050,14255,0.073658365,7.02E-05,1,14255,3
Heist,104.28.85.159,93vwe57,01/02/2023 07:21,53,2137,0.024801123,0.000467946,1,2137,3
Heist,107.127.28.16,tm47uvl,01/02/2023 07:24,0,0,0,0,0,24,5
Heist,172.226.40.34,93vwe57,01/02/2023 07:54,9,33,0.272727273,0.03030303,1,33,2
Heist,104.28.79.178,tm47uvl,01/02/2023 08:02,278,1168,0.238013699,0.000856164,1,1168,5
Heist,104.28.97.28,93vwe57,01/02/2023 08:02,658,29098,0.022613238,3.44E-05,1,29098,1
Heist,104.28.39.146,v6sbjb7,01/02/2023 07:58,452,2810,0.160854093,0.000355872,1,2810,1
Heist,104.28.132.146,tm47uvl,01/02/2023 08:07,249,839,0.296781883,0.001191895,1,839,1
Heist,104.28.97.26,v6sbjb7,01/02/2023 08:02,3488,32019,0.10893532,3.12E-05,1,32019,3
Heist,104.28.39.128,tm47uvl,01/02/2023 07:19,2558,51859,0.049326057,1.93E-05,1,51859,1
Heist,172.56.152.212,v6sbjb7,01/02/2023 08:01,4,15,0.266666667,0.066666667,1,15,1
Heist,104.28.116.98,tm47uvl,01/02/2023 07:21,822,3414,0.240773286,0.000292912,1,3414,5
Heist,172.226.137.1,v6sbjb7,01/02/2023 07:24,152,372,0.408602151,0.002688172,1,372,2
Heist,172.226.6.0,cd5xb42,01/02/2023 08:03,14,581,0.024096386,0.00172117,1,581,1
Heist,172.58.62.0,tm47uvl,01/02/2023 07:22,1,3,0.333333333,0.333333333,1,3,6
Heist,173.21.174.83,q830a1j,01/02/2023 07:18,0,0,0,0,0,2,1
Heist,172.225.12.51,v6sbjb7,01/02/2023 02:28,11,46,0.239130435,0.02173913,1,46,5
Heist,104.28.116.93,v6sbjb7,01/02/2023 07:24,999,7395,0.135091278,0.000135227,1,7395,1
Heist,104.28.124.97,v6sbjb7,01/02/2023 08:06,535,1697,0.315262227,0.000589275,1,1697,1
Heist,104.28.32.94,93vwe57,01/02/2023 08:01,359,14798,0.024260035,6.76E-05,1,14798,1
Heist,172.58.203.211,tm47uvl,01/02/2023 08:03,0,0,0,0,0,18,1
Heist,47.210.89.21,yc0zo5r,01/02/2023 08:02,5,6,0.833333333,0.166666667,1,6,1
Heist,172.225.24.52,z8p7tby,01/02/2023 02:08,15,379,0.039577836,0.002638522,1,379,2
Heist,172.58.141.47,q830a1j,01/02/2023 08:02,0,0,0,0,0,15,1
Heist,146.75.136.1,v6sbjb7,01/02/2023 07:59,835,2021,0.413161801,0.000494805,1,2021,1
Heist,172.225.216.107,zvcpd1t,01/02/2023 07:57,66,2051,0.032179425,0.000487567,1,2051,9
Heist,104.28.50.192,v6sbjb7,01/02/2023 02:05,42,266,0.157894737,0.003759398,1,266,1
Heist,107.77.234.110,93vwe57,01/02/2023 07:53,5,42,0.119047619,0.023809524,1,42,1
Heist,104.28.97.68,v6sbjb7,01/02/2023 07:58,38,451,0.084257206,0.002217295,1,451,6
Heist,172.225.216.106,v6sbjb7,01/02/2023 08:05,235,2234,0.10519248,0.000447628,1,2234,1
Heist,104.28.79.156,cd5xb42,01/02/2023 08:00,56,2513,0.022284123,0.000397931,1,2513,2
Heist,104.28.110.90,v6sbjb7,01/02/2023 08:03,2690,8463,0.317854189,0.000118161,1,8463,1
Heist,146.75.164.0,tm47uvl,01/02/2023 07:21,2474,6933,0.356844079,0.000144238,1,6933,6
Heist,104.28.97.29,v6sbjb7,01/02/2023 02:29,2131,22183,0.096064554,4.51E-05,1,22183,9
Heist,172.226.137.0,v6sbjb7,01/02/2023 08:02,122,346,0.352601156,0.002890173,1,346,5
Heist,172.226.196.19,v6sbjb7,01/02/2023 02:24,111,298,0.372483221,0.003355705,1,298,6
Heist,172.226.144.18,v6sbjb7,01/02/2023 02:29,78,166,0.469879518,0.006024096,1,166,1
Heist,104.28.85.122,v6sbjb7,01/02/2023 07:13,422,1849,0.228231476,0.000540833,1,1849,1
Heist,104.28.57.238,tm47uvl,01/02/2023 07:59,646,2891,0.223452093,0.000345901,1,2891,2
Heist,172.225.24.37,93vwe57,01/02/2023 08:03,51,554,0.092057762,0.001805054,1,554,3
Heist,172.225.88.160,93vwe57,01/02/2023 07:58,30,320,0.09375,0.003125,1,320,1
Heist,166.216.159.229,zvcpd1t,01/02/2023 07:20,3,26,0.115384615,0.038461538,1,26,2
Heist,70.166.226.136,93vwe57,01/02/2023 08:52,0,0,0,0,0,107,3
Heist,104.28.97.26,v6sbjb7,01/02/2023 09:21,3488,32019,0.10893532,3.12E-05,1,32019,3
Heist,104.28.97.24,tm47uvl,01/02/2023 09:41,2816,25549,0.110219578,3.91E-05,1,25549,6
Heist,104.28.111.179,v6sbjb7,01/02/2023 09:27,320,1647,0.194292653,0.000607165,1,1647,3
Heist,104.28.110.110,v6sbjb7,01/02/2023 10:07,2198,6542,0.33598288,0.000152858,1,6542,2
Heist,146.75.154.1,tm47uvl,01/02/2023 09:21,1477,3994,0.369804707,0.000250376,1,3994,2
Heist,104.28.110.82,tm47uvl,01/02/2023 09:49,2481,6954,0.35677308,0.000143802,1,6954,1
Heist,104.28.77.156,zvcpd1t,01/02/2023 08:22,62,1089,0.056932966,0.000918274,1,1089,5
Heist,172.226.6.21,zvcpd1t,01/02/2023 08:34,55,596,0.092281879,0.001677852,1,596,6
Heist,74.51.211.46,93vwe57,01/02/2023 09:30,0,0,0,0,0,18,6
Heist,172.225.12.54,z8p7tby,01/02/2023 09:30,1,69,0.014492754,0.014492754,1,69,1
Heist,104.28.110.103,v6sbjb7,01/02/2023 08:51,2084,6038,0.3451474,0.000165618,1,6038,5
Heist,104.28.32.107,zvcpd1t,01/02/2023 08:26,364,15869,0.022937803,6.30E-05,1,15869,1
Heist,172.226.196.8,tm47uvl,01/02/2023 09:28,189,480,0.39375,0.002083333,1,480,6
Heist,104.28.123.96,v6sbjb7,01/02/2023 08:38,550,2326,0.236457438,0.000429923,1,2326,1
Heist,47.210.87.153,93vwe57,01/02/2023 10:05,0,0,0,0,0,4,1
Heist,172.225.89.49,v6sbjb7,01/02/2023 10:03,52,174,0.298850575,0.005747126,1,174,3
Heist,172.226.7.20,zvcpd1t,01/02/2023 09:24,73,2601,0.028066128,0.000384468,1,2601,3
Heist,172.225.216.88,tm47uvl,01/02/2023 09:25,274,2858,0.095871239,0.000349895,1,2858,3
Heist,104.28.132.138,zvcpd1t,01/02/2023 09:47,117,1579,0.07409753,0.000633312,1,1579,8
Heist,107.122.241.139,tm47uvl,01/02/2023 10:10,0,0,0,0,0,8,1
Heist,172.224.243.18,tm47uvl,01/02/2023 10:10,27,60,0.45,0.016666667,1,60,5
Heist,172.58.178.14,v6sbjb7,01/02/2023 08:54,0,0,0,0,0,8,1
Heist,107.127.53.47,tm47uvl,01/02/2023 09:22,0,0,0,0,0,16,9
Heist,172.225.18.94,tm47uvl,01/02/2023 10:05,28,124,0.225806452,0.008064516,1,124,6
Heist,172.225.205.92,tm47uvl,01/02/2023 09:45,0,0,0,0,0,13,1
Heist,165.234.252.191,cd5xb42,01/02/2023 09:44,0,0,0,0,0,29,9
Heist,104.28.39.134,zvcpd1t,01/02/2023 08:55,158,2989,0.052860488,0.00033456,1,2989,9
Heist,104.28.32.108,z8p7tby,01/02/2023 09:19,204,12886,0.015831135,7.76E-05,1,12886,1
Heist,104.28.57.241,v6sbjb7,01/02/2023 09:42,903,10160,0.088877953,9.84E-05,1,10160,1
Heist,166.181.80.251,93vwe57,01/02/2023 08:50,6,28,0.214285714,0.035714286,1,28,3
Heist,104.28.104.23,tm47uvl,01/02/2023 09:29,415,1641,0.252894576,0.000609385,1,1641,1
Heist,104.28.33.132,v6sbjb7,01/02/2023 08:41,85,856,0.099299065,0.001168224,1,856,1
Heist,172.226.170.11,v6sbjb7,01/02/2023 09:34,309,729,0.423868313,0.001371742,1,729,6
Heist,146.75.222.0,tm47uvl,01/02/2023 09:35,670,2189,0.306075834,0.00045683,1,2189,5
Heist,104.28.58.1,tm47uvl,01/02/2023 08:20,696,8686,0.080128943,0.000115128,1,8686,3
Heist,107.77.201.22,93vwe57,01/02/2023 09:35,4,50,0.08,0.02,1,50,1
Heist,172.225.202.97,zvcpd1t,01/02/2023 08:24,1,24,0.041666667,0.041666667,1,24,5
Heist,172.226.168.40,v6sbjb7,01/02/2023 08:41,212,491,0.431771894,0.00203666,1,491,1
Heist,172.225.216.110,v6sbjb7,01/02/2023 08:36,116,1344,0.086309524,0.000744048,1,1344,1
Heist,104.28.116.85,z8p7tby,01/02/2023 08:20,26,2223,0.011695906,0.000449843,1,2223,9
Heist,69.174.145.97,w4f8o7k,01/02/2023 08:23,1,14,0.071428571,0.071428571,1,14,3
Heist,107.115.159.116,v6sbjb7,01/02/2023 08:50,0,0,0,0,0,20,1
Heist,104.28.123.96,tm47uvl,01/02/2023 09:31,675,2326,0.290197764,0.000429923,1,2326,1
Heist,104.28.55.228,tm47uvl,01/02/2023 08:45,1402,8561,0.163765915,0.000116809,1,8561,3
Heist,172.226.7.24,v6sbjb7,01/02/2023 08:18,292,2640,0.110606061,0.000378788,1,2640,1
Heist,185.199.102.125,v6sbjb7,01/02/2023 09:34,1,2,0.5,0.5,1,2,1
Heist,104.28.116.101,v6sbjb7,01/02/2023 08:39,733,2575,0.284660194,0.00038835,1,2575,2
Heist,172.225.12.32,v6sbjb7,01/02/2023 08:18,37,87,0.425287356,0.011494253,1,87,4
Heist,172.226.6.12,z8p7tby,01/02/2023 09:28,11,531,0.020715631,0.001883239,1,531,9
Heist,104.28.39.161,tm47uvl,01/02/2023 08:11,630,2069,0.304494925,0.000483325,1,2069,2
Heist,146.75.228.0,tm47uvl,01/02/2023 08:12,134,363,0.369146006,0.002754821,1,363,11
Heist,104.28.32.232,v6sbjb7,01/02/2023 08:40,59,546,0.108058608,0.001831502,1,546,5
Heist,104.28.123.106,93vwe57,01/02/2023 08:51,226,11704,0.019309638,8.54E-05,1,11704,9
Heist,104.28.111.134,93vwe57,01/02/2023 09:21,25,446,0.056053812,0.002242152,1,446,13
Heist,107.77.224.155,tm47uvl,01/02/2023 08:56,4,29,0.137931034,0.034482759,1,29,2
Heist,166.137.175.31,93vwe57,01/02/2023 10:03,5,11,0.454545455,0.090909091,1,11,3
Heist,172.58.110.169,jux9iqz,01/02/2023 09:24,0,0,0,0,0,21,5
Heist,104.28.77.174,tm47uvl,01/02/2023 09:41,400,2673,0.149644594,0.000374111,1,2673,1
Heist,107.77.228.26,v6sbjb7,01/02/2023 10:01,0,0,0,0,0,38,3
Heist,104.28.116.84,tm47uvl,01/02/2023 09:22,1320,4362,0.30261348,0.000229253,1,4362,3
Heist,104.28.56.1,tm47uvl,01/02/2023 10:12,911,3579,0.254540374,0.000279408,1,3579,2
Heist,104.28.77.179,v6sbjb7,01/02/2023 08:53,502,2932,0.171214188,0.000341064,1,2932,4
Heist,104.28.97.30,tm47uvl,01/02/2023 10:10,1962,45830,0.042810386,2.18E-05,1,45830,1
Heist,146.75.244.0,v6sbjb7,01/02/2023 08:53,2488,7011,0.354870917,0.000142633,1,7011,1
Heist,104.28.58.2,tm47uvl,01/02/2023 08:12,827,6884,0.120133643,0.000145264,1,6884,3
Heist,104.28.32.184,zvcpd1t,01/02/2023 08:09,4,150,0.026666667,0.006666667,1,150,5
Heist,172.58.110.237,93vwe57,01/02/2023 10:09,0,0,0,0,0,32,1
Heist,104.28.77.173,tm47uvl,01/02/2023 08:58,530,3792,0.139767932,0.000263713,1,3792,1
Heist,107.77.203.34,93vwe57,01/02/2023 08:55,0,0,0,0,0,31,2
Heist,172.226.184.62,tm47uvl,01/02/2023 08:42,0,0,0,0,0,113,5
Heist,104.28.104.23,tm47uvl,01/02/2023 10:04,415,1641,0.252894576,0.000609385,1,1641,1
Heist,104.28.123.113,tm47uvl,01/02/2023 08:20,856,2165,0.395381062,0.000461894,1,2165,5
Heist,104.28.48.217,zvcpd1t,01/02/2023 09:32,437,4473,0.097697295,0.000223564,1,4473,5
Heist,104.28.55.249,tm47uvl,01/02/2023 08:24,398,1244,0.319935691,0.000803859,1,1244,1
Heist,172.225.30.72,tm47uvl,01/02/2023 08:11,15,55,0.272727273,0.018181818,1,55,3
Heist,104.28.123.109,tm47uvl,01/02/2023 09:24,1145,3923,0.291868468,0.000254907,1,3923,2
Heist,174.197.67.48,tm47uvl,01/02/2023 09:21,0,0,0,0,0,44,1
Heist,104.28.97.28,v6sbjb7,01/02/2023 09:49,3510,29098,0.120626847,3.44E-05,1,29098,1
Heist,104.28.79.178,tm47uvl,01/02/2023 08:55,278,1168,0.238013699,0.000856164,1,1168,5
Heist,172.225.20.21,v6sbjb7,01/02/2023 08:16,108,317,0.340694006,0.003154574,1,317,6
Heist,104.28.97.25,v6sbjb7,01/02/2023 08:19,4034,35458,0.113768402,2.82E-05,1,35458,5
Heist,172.225.88.133,tm47uvl,01/02/2023 08:56,93,323,0.287925697,0.003095975,1,323,3
Heist,206.224.98.6,tm47uvl,01/02/2023 09:24,3,23,0.130434783,0.043478261,1,23,1
Heist,146.75.228.0,v6sbjb7,01/02/2023 08:12,157,363,0.432506887,0.002754821,1,363,11
Heist,104.28.97.17,v6sbjb7,01/02/2023 10:08,2355,20220,0.116468843,4.95E-05,1,20220,1
Heist,172.226.196.4,tm47uvl,01/02/2023 08:52,176,359,0.490250696,0.002785515,1,359,3
Heist,172.224.247.82,tm47uvl,01/02/2023 08:56,19,189,0.100529101,0.005291005,1,189,2
Heist,146.75.164.0,v6sbjb7,01/02/2023 10:06,2757,6933,0.397663349,0.000144238,1,6933,6
Heist,104.28.56.2,v6sbjb7,01/02/2023 08:55,847,3704,0.228671706,0.000269978,1,3704,3
Heist,104.28.77.148,v6sbjb7,01/02/2023 10:11,693,9179,0.07549842,0.000108944,1,9179,2
Heist,104.28.78.188,v6sbjb7,01/02/2023 08:54,0,0,0,0,0,22,3
Heist,128.147.28.1,93vwe57,01/02/2023 08:53,18,534,0.033707865,0.001872659,1,534,1
Heist,140.248.30.0,tm47uvl,01/02/2023 10:08,3196,8283,0.385850537,0.000120729,1,8283,5
Heist,104.28.116.97,tm47uvl,01/02/2023 10:10,1059,4093,0.258734425,0.00024432,1,4093,1
Heist,104.28.116.92,z8p7tby,01/02/2023 10:10,168,3611,0.046524508,0.000276932,1,3611,3
Heist,107.77.231.51,cd5xb42,01/02/2023 08:53,0,0,0,0,0,10,1
Heist,104.28.116.94,z8p7tby,01/02/2023 09:14,140,3258,0.042971148,0.000306937,1,3258,1
Heist,172.224.247.21,v6sbjb7,01/02/2023 08:53,103,355,0.290140845,0.002816901,1,355,3
Heist,107.77.199.102,tm47uvl,01/02/2023 08:54,0,0,0,0,0,30,2
Heist,104.28.77.153,zvcpd1t,01/02/2023 09:35,170,7507,0.022645531,0.000133209,1,7507,3
